model,threshold,season,week,game_id,home_team,away_team,line_provider,closing_total,actual_total_points,market_residual,pred_market_residual,side,result,total_bin,wind_bin,temp_bin,game_indoors_bool,precip_flag,snow_flag,home_conference,away_conference,fbs_vs_fbs
hist_gradient_boosting,1.5,2016,4,400869120,Arizona State,California,teamrankings,85.0,92.0,7.0,-3.628408553409316,under,loss,63+,5-10,70-85,False,False,False,Pac-12,Pac-12,True
hist_gradient_boosting,1.5,2016,4,400869199,Utah State,Air Force,teamrankings,53.5,47.0,-6.5,4.853594115131356,over,loss,49-56,0-5,50-70,False,False,False,Mountain West,Mountain West,True
hist_gradient_boosting,1.5,2016,5,400869598,Texas Tech,Kansas,teamrankings,78.5,74.0,-4.5,5.943680248463594,over,loss,63+,5-10,50-70,False,False,False,Big 12,Big 12,True
hist_gradient_boosting,1.5,2016,5,400869124,Washington,Stanford,teamrankings,46.5,50.0,3.5,2.01194376941188,over,win,42-49,5-10,50-70,False,False,False,Pac-12,Pac-12,True
hist_gradient_boosting,1.5,2016,5,400868926,BYU,Toledo,teamrankings,51.0,108.0,57.0,-2.043703494704871,under,loss,49-56,5-10,50-70,False,False,False,FBS Independents,Mid-American,True
hist_gradient_boosting,1.5,2016,5,400869635,Ohio State,Rutgers,teamrankings,59.5,58.0,-1.5,5.865594570031003,over,loss,56-63,5-10,50-70,False,False,False,Big Ten,Big Ten,True
hist_gradient_boosting,1.5,2016,5,400869017,Vanderbilt,Florida,teamrankings,40.5,19.0,-21.5,11.005343466554429,over,loss,<=42,5-10,50-70,False,False,False,SEC,SEC,True
hist_gradient_boosting,1.5,2016,5,400869530,Temple,SMU,teamrankings,53.0,65.0,12.0,8.303068070194481,over,win,49-56,10-15,50-70,False,False,False,American Athletic,American Athletic,True
hist_gradient_boosting,1.5,2016,5,400869818,App State,Georgia State,teamrankings,52.0,20.0,-32.0,3.654455688201204,over,loss,49-56,0-5,50-70,False,False,False,Sun Belt,Sun Belt,True
hist_gradient_boosting,1.5,2016,5,400868879,Iowa State,Baylor,teamrankings,62.0,87.0,25.0,-1.9478854564033745,under,loss,56-63,5-10,50-70,False,False,False,Big 12,Big 12,True
hist_gradient_boosting,1.5,2016,5,400869528,East Carolina,UCF,teamrankings,61.0,76.0,15.0,-5.299491075912216,under,loss,56-63,0-5,70-85,False,False,False,American Athletic,American Athletic,True
hist_gradient_boosting,1.5,2016,5,400869620,Oklahoma State,Texas,teamrankings,68.0,80.0,12.0,9.326727500905246,over,win,63+,0-5,70-85,False,False,False,Big 12,Big 12,True
hist_gradient_boosting,1.5,2016,5,400869454,Duke,Virginia,teamrankings,60.5,54.0,-6.5,-3.9152073724494736,under,win,56-63,5-10,70-85,False,False,False,ACC,ACC,True
hist_gradient_boosting,1.5,2016,5,400869294,Boston College,Buffalo,teamrankings,40.0,38.0,-2.0,-3.0780226742648873,under,win,<=42,10-15,50-70,False,True,False,ACC,Mid-American,True
hist_gradient_boosting,1.5,2016,5,400869296,Miami (OH),Ohio,teamrankings,50.0,24.0,-26.0,-3.6940107927115493,under,win,49-56,5-10,50-70,False,False,False,Mid-American,Mid-American,True
hist_gradient_boosting,1.5,2016,5,400869127,Colorado,Oregon State,teamrankings,56.0,53.0,-3.0,-3.488433501825412,under,win,49-56,0-5,70-85,False,False,False,Pac-12,Pac-12,True
hist_gradient_boosting,1.5,2016,5,400869295,Bowling Green,Eastern Michigan,teamrankings,64.5,53.0,-11.5,11.677973026814234,over,loss,63+,0-5,50-70,False,True,False,Mid-American,Mid-American,True
hist_gradient_boosting,1.5,2016,5,400869663,Maryland,Purdue,teamrankings,55.0,57.0,2.0,-1.930179786787118,under,loss,49-56,5-10,50-70,False,True,False,Big Ten,Big Ten,True
hist_gradient_boosting,1.5,2016,5,400869293,Kent State,Akron,teamrankings,51.5,58.0,6.5,-3.720618237159999,under,loss,49-56,0-5,50-70,False,False,False,Mid-American,Mid-American,True
hist_gradient_boosting,1.5,2016,5,400869456,NC State,Wake Forest,teamrankings,48.0,49.0,1.0,-2.1185837607447615,under,loss,42-49,5-10,70-85,False,False,False,ACC,ACC,True
hist_gradient_boosting,1.5,2016,5,400869012,Auburn,UL Monroe,teamrankings,57.5,65.0,7.5,6.637974142397308,over,win,56-63,0-5,70-85,False,False,False,SEC,Sun Belt,True
hist_gradient_boosting,1.5,2016,5,400869206,Air Force,Navy,teamrankings,50.5,42.0,-8.5,-3.047554654402475,under,win,49-56,0-5,70-85,False,False,False,Mountain West,American Athletic,True
hist_gradient_boosting,1.5,2016,5,400869665,Nebraska,Illinois,teamrankings,53.0,47.0,-6.0,-2.5641707973700756,under,win,49-56,0-5,50-70,False,False,False,Big Ten,Big Ten,True
hist_gradient_boosting,1.5,2016,5,400869013,Georgia,Tennessee,teamrankings,51.5,65.0,13.5,7.1670092831433525,over,win,49-56,0-5,70-85,False,False,False,SEC,SEC,True
hist_gradient_boosting,1.5,2016,5,400869297,Ball State,Northern Illinois,teamrankings,57.5,55.0,-2.5,3.439167407200945,over,loss,56-63,0-5,50-70,False,True,False,Mid-American,Mid-American,True
hist_gradient_boosting,1.5,2016,5,400868961,Massachusetts,Tulane,teamrankings,41.5,55.0,13.5,2.61525712387633,over,win,<=42,10-15,50-70,False,False,False,FBS Independents,American Athletic,True
hist_gradient_boosting,1.5,2016,5,400869455,Florida State,North Carolina,teamrankings,72.5,72.0,-0.5,6.480333307687244,over,loss,63+,5-10,70-85,False,False,False,ACC,ACC,True
hist_gradient_boosting,1.5,2016,5,400869664,Michigan,Wisconsin,teamrankings,44.5,21.0,-23.5,4.508016843035442,over,loss,42-49,5-10,50-70,False,False,False,Big Ten,Big Ten,True
hist_gradient_boosting,1.5,2016,5,400869666,Penn State,Minnesota,teamrankings,54.5,55.0,0.5,-3.2766076784302425,under,loss,49-56,0-5,50-70,False,False,False,Big Ten,Big Ten,True
hist_gradient_boosting,1.5,2016,5,400869016,South Carolina,Texas A&M,teamrankings,50.5,37.0,-13.5,6.988505419243482,over,loss,49-56,5-10,70-85,False,False,False,SEC,SEC,True
hist_gradient_boosting,1.5,2016,5,400869819,Idaho,Troy,teamrankings,57.5,47.0,-10.5,2.0067480481169535,over,loss,56-63,5-10,50-70,True,False,False,Sun Belt,Sun Belt,True
hist_gradient_boosting,1.5,2016,5,400869614,TCU,Oklahoma,teamrankings,66.0,98.0,32.0,-3.520102968221871,under,loss,63+,0-5,70-85,False,False,False,Big 12,Big 12,True
hist_gradient_boosting,1.5,2016,5,400869128,California,Utah,teamrankings,64.0,51.0,-13.0,-5.302097485343782,under,win,63+,15-20,50-70,False,False,False,Pac-12,Pac-12,True
hist_gradient_boosting,1.5,2016,5,400869371,Florida International,Florida Atlantic,teamrankings,52.5,64.0,11.5,8.213191277782483,over,win,49-56,10-15,70-85,False,False,False,Conference USA,Conference USA,True
hist_gradient_boosting,1.5,2016,5,400869374,North Texas,Middle Tennessee,teamrankings,65.0,43.0,-22.0,2.946088405313621,over,loss,63+,0-5,70-85,False,False,False,Conference USA,Conference USA,True
hist_gradient_boosting,1.5,2016,5,400869298,Central Michigan,Western Michigan,teamrankings,60.5,59.0,-1.5,2.2471790840932186,over,loss,56-63,0-5,50-70,False,True,False,Mid-American,Mid-American,True
hist_gradient_boosting,1.5,2016,5,400869372,Louisiana Tech,UTEP,teamrankings,57.5,35.0,-22.5,-4.9166133732849975,under,win,56-63,0-5,70-85,False,False,False,Conference USA,Conference USA,True
hist_gradient_boosting,1.5,2016,5,400869014,LSU,Missouri,teamrankings,51.0,49.0,-2.0,1.8117247236688017,over,loss,49-56,missing,missing,False,False,False,SEC,SEC,True
hist_gradient_boosting,1.5,2016,5,400869373,Pittsburgh,Marshall,teamrankings,57.0,70.0,13.0,-4.572090779025987,under,loss,56-63,0-5,50-70,False,False,False,ACC,Conference USA,True
hist_gradient_boosting,1.5,2016,5,400869661,Indiana,Michigan State,teamrankings,52.5,45.0,-7.5,5.529706217709167,over,loss,49-56,0-5,50-70,False,False,False,Big Ten,Big Ten,True
hist_gradient_boosting,1.5,2016,5,400869453,Clemson,Louisville,teamrankings,64.0,78.0,14.0,-7.587294521387339,under,loss,63+,0-5,70-85,False,False,False,ACC,ACC,True
hist_gradient_boosting,1.5,2016,5,400869820,New Mexico State,Louisiana,teamrankings,67.5,68.0,0.5,-2.879884679284774,under,loss,63+,15-20,70-85,False,False,False,Sun Belt,Sun Belt,True
hist_gradient_boosting,1.5,2016,5,400869126,USC,Arizona State,teamrankings,63.5,61.0,-2.5,-8.668008201944081,under,win,63+,10-15,70-85,False,False,False,Pac-12,Pac-12,True
hist_gradient_boosting,1.5,2016,5,400869129,Washington State,Oregon,teamrankings,74.5,84.0,9.5,10.378974681066127,over,win,63+,5-10,50-70,False,False,False,Pac-12,Pac-12,True
hist_gradient_boosting,1.5,2016,5,400869208,Colorado State,Wyoming,teamrankings,53.5,55.0,1.5,2.862721377427942,over,win,49-56,0-5,50-70,False,False,False,Mountain West,Mountain West,True
hist_gradient_boosting,1.5,2016,5,400869210,UNLV,Fresno State,teamrankings,56.5,65.0,8.5,-3.9546287826637587,under,loss,56-63,5-10,85+,False,False,False,Mountain West,Mountain West,True
hist_gradient_boosting,1.5,2016,5,400869211,Hawai'i,Nevada,teamrankings,55.5,55.0,-0.5,1.632713167650258,over,loss,49-56,15-20,70-85,False,False,False,Mountain West,Mountain West,True
hist_gradient_boosting,1.5,2016,6,400869822,Arkansas State,Georgia Southern,teamrankings,53.5,53.0,-0.5,3.4448325230510406,over,loss,49-56,5-10,70-85,False,False,False,Sun Belt,Sun Belt,True
hist_gradient_boosting,1.5,2016,6,400869379,Louisiana Tech,Western Kentucky,teamrankings,69.0,107.0,38.0,2.162731321197856,over,win,63+,0-5,70-85,False,False,False,Conference USA,Conference USA,True
hist_gradient_boosting,1.5,2016,6,400869457,Boston College,Clemson,teamrankings,43.0,66.0,23.0,-1.8811087852927826,under,loss,42-49,0-5,50-70,False,False,False,ACC,ACC,True
hist_gradient_boosting,1.5,2016,6,400869533,Tulsa,SMU,teamrankings,68.0,83.0,15.0,5.520245949098092,over,win,63+,5-10,50-70,False,False,False,American Athletic,American Athletic,True
hist_gradient_boosting,1.5,2016,6,400868962,Old Dominion,Massachusetts,teamrankings,55.0,52.0,-3.0,9.050696847703495,over,loss,49-56,5-10,70-85,False,False,False,Conference USA,FBS Independents,True
hist_gradient_boosting,1.5,2016,6,400869214,New Mexico,Boise State,teamrankings,61.5,70.0,8.5,-1.6334964137505779,under,loss,56-63,10-15,50-70,False,False,False,Mountain West,Mountain West,True
hist_gradient_boosting,1.5,2016,6,400869534,UConn,Cincinnati,teamrankings,49.5,29.0,-20.5,-7.368747891583403,under,win,49-56,0-5,50-70,False,False,False,American Athletic,American Athletic,True
hist_gradient_boosting,1.5,2016,6,400869535,South Florida,East Carolina,teamrankings,68.5,60.0,-8.5,-3.0195572007328253,under,win,63+,10-15,70-85,False,False,False,American Athletic,American Athletic,True
hist_gradient_boosting,1.5,2016,6,400869668,Minnesota,Iowa,teamrankings,50.0,21.0,-29.0,7.431761335316257,over,loss,49-56,0-5,35-50,False,False,False,Big Ten,Big Ten,True
hist_gradient_boosting,1.5,2016,6,400869669,Penn State,Maryland,teamrankings,56.0,52.0,-4.0,-4.856126626108115,under,win,49-56,0-5,50-70,False,True,False,Big Ten,Big Ten,True
hist_gradient_boosting,1.5,2016,6,400868951,NC State,Notre Dame,teamrankings,56.5,13.0,-43.5,-1.561051230613893,under,win,56-63,20+,50-70,False,True,False,ACC,FBS Independents,True
hist_gradient_boosting,1.5,2016,6,400869021,Mississippi State,Auburn,teamrankings,55.0,52.0,-3.0,-1.8364849315824305,under,win,49-56,10-15,70-85,False,False,False,SEC,SEC,True
hist_gradient_boosting,1.5,2016,6,400869599,Kansas,TCU,teamrankings,61.0,47.0,-14.0,2.837814434202498,over,loss,56-63,0-5,50-70,False,False,False,Big 12,Big 12,True
hist_gradient_boosting,1.5,2016,6,400869458,Pittsburgh,Georgia Tech,teamrankings,53.0,71.0,18.0,-8.059107862308876,under,loss,49-56,10-15,50-70,False,False,False,ACC,ACC,True
hist_gradient_boosting,1.5,2016,6,400869300,Ohio,Bowling Green,teamrankings,60.0,54.0,-6.0,-3.268097020800185,under,win,56-63,10-15,50-70,False,False,False,Mid-American,Mid-American,True
hist_gradient_boosting,1.5,2016,6,400869302,Akron,Miami (OH),teamrankings,54.0,48.0,-6.0,-5.1160634201905655,under,win,49-56,10-15,50-70,False,False,False,Mid-American,Mid-American,True
hist_gradient_boosting,1.5,2016,6,400869299,Central Michigan,Ball State,teamrankings,56.0,45.0,-11.0,-3.7706605441573315,under,win,49-56,10-15,50-70,False,False,False,Mid-American,Mid-American,True
hist_gradient_boosting,1.5,2016,6,400869023,Texas A&M,Tennessee,teamrankings,60.5,83.0,22.5,1.6476593013270568,over,win,56-63,10-15,70-85,False,False,False,SEC,SEC,True
hist_gradient_boosting,1.5,2016,6,400869590,Oklahoma State,Iowa State,teamrankings,68.5,69.0,0.5,3.827594363505132,over,win,63+,0-5,50-70,False,False,False,Big 12,Big 12,True
hist_gradient_boosting,1.5,2016,6,400869667,Illinois,Purdue,teamrankings,49.5,65.0,15.5,6.965676310894306,over,win,49-56,5-10,50-70,False,False,False,Big Ten,Big Ten,True
hist_gradient_boosting,1.5,2016,6,400869213,Wyoming,Air Force,teamrankings,50.0,61.0,11.0,3.615777018459005,over,win,49-56,10-15,50-70,False,False,False,Mountain West,Mountain West,True
hist_gradient_boosting,1.5,2016,6,400869823,Georgia State,Texas State,teamrankings,58.0,62.0,4.0,-2.7799132914896543,under,loss,56-63,20+,70-85,False,False,False,Sun Belt,Sun Belt,True
hist_gradient_boosting,1.5,2016,6,400868927,Michigan State,BYU,teamrankings,48.5,45.0,-3.5,-3.0685791700437433,under,win,42-49,10-15,50-70,False,False,False,Big Ten,FBS Independents,True
hist_gradient_boosting,1.5,2016,6,400868914,Duke,Army,teamrankings,43.0,19.0,-24.0,-14.240432585520068,under,win,42-49,20+,50-70,False,True,False,ACC,FBS Independents,True
hist_gradient_boosting,1.5,2016,6,400869020,Kentucky,Vanderbilt,teamrankings,48.5,33.0,-15.5,6.234388201357302,over,loss,42-49,15-20,70-85,False,False,False,SEC,SEC,True
hist_gradient_boosting,1.5,2016,6,400869132,USC,Colorado,teamrankings,62.5,38.0,-24.5,-1.7096266203678068,under,win,56-63,5-10,70-85,False,False,False,Pac-12,Pac-12,True
hist_gradient_boosting,1.5,2016,6,400869217,San José State,Hawai'i,teamrankings,62.5,51.0,-11.5,-7.179716747585553,under,win,56-63,5-10,70-85,False,False,False,Mountain West,Mountain West,True
hist_gradient_boosting,1.5,2016,6,400869303,Western Michigan,Northern Illinois,teamrankings,68.5,75.0,6.5,-5.790172819813459,under,loss,63+,10-15,50-70,False,False,False,Mid-American,Mid-American,True
hist_gradient_boosting,1.5,2016,6,400869636,Rutgers,Michigan,teamrankings,52.5,78.0,25.5,-2.5523471609037074,under,loss,49-56,0-5,50-70,False,False,False,Big Ten,Big Ten,True
hist_gradient_boosting,1.5,2016,6,400869460,Wake Forest,Syracuse,teamrankings,53.5,37.0,-16.5,-6.020424688655146,under,win,49-56,15-20,50-70,False,True,False,ACC,ACC,True
hist_gradient_boosting,1.5,2016,6,400869380,North Texas,Marshall,teamrankings,59.5,59.0,-0.5,3.7814555452952443,over,loss,56-63,5-10,70-85,False,False,False,Conference USA,Conference USA,True
hist_gradient_boosting,1.5,2016,6,400869216,Nevada,Fresno State,teamrankings,54.0,49.0,-5.0,5.190048381550329,over,loss,49-56,5-10,70-85,False,False,False,Mountain West,Mountain West,True
hist_gradient_boosting,1.5,2016,6,400869607,Kansas State,Texas Tech,teamrankings,67.5,82.0,14.5,2.1114238072193725,over,win,63+,5-10,50-70,False,False,False,Big 12,Big 12,True
hist_gradient_boosting,1.5,2016,6,400869018,Arkansas,Alabama,teamrankings,48.5,79.0,30.5,5.859739419537348,over,win,42-49,0-5,50-70,False,False,False,SEC,SEC,True
hist_gradient_boosting,1.5,2016,6,400869824,UL Monroe,Idaho,teamrankings,57.0,65.0,8.0,6.190778845468393,over,win,56-63,10-15,70-85,False,False,False,Sun Belt,Sun Belt,True
hist_gradient_boosting,1.5,2016,6,400869378,UTEP,Florida International,teamrankings,49.5,56.0,6.5,3.6953924253135138,over,win,49-56,10-15,70-85,False,False,False,Conference USA,Conference USA,True
hist_gradient_boosting,1.5,2016,6,400869134,Oregon State,California,teamrankings,70.0,91.0,21.0,-6.95922501315306,under,loss,63+,5-10,50-70,False,False,False,Pac-12,Pac-12,True
hist_gradient_boosting,1.5,2016,6,400869130,Utah,Arizona,teamrankings,53.5,59.0,5.5,7.006738989528989,over,win,49-56,0-5,50-70,False,False,False,Pac-12,Pac-12,True
hist_gradient_boosting,1.5,2016,6,400869215,Colorado State,Utah State,teamrankings,53.5,55.0,1.5,5.389020249703185,over,win,49-56,0-5,50-70,False,False,False,Mountain West,Mountain West,True
hist_gradient_boosting,1.5,2016,6,400869131,Arizona State,UCLA,teamrankings,58.0,43.0,-15.0,5.052464439669855,over,loss,56-63,10-15,85+,False,False,False,Pac-12,Pac-12,True
hist_gradient_boosting,1.5,2016,6,400869218,San Diego State,UNLV,teamrankings,53.5,33.0,-20.5,6.485223105225879,over,loss,49-56,5-10,70-85,False,False,False,Mountain West,Mountain West,True
hist_gradient_boosting,1.5,2016,6,400869135,Stanford,Washington State,teamrankings,56.5,58.0,1.5,-4.805144455285769,under,loss,56-63,5-10,70-85,False,False,False,Pac-12,Pac-12,True
hist_gradient_boosting,1.5,2016,6,400869377,Florida Atlantic,Charlotte,teamrankings,62.0,51.0,-11.0,-1.9371234127509347,under,win,56-63,15-20,85+,False,False,False,Conference USA,Conference USA,True
hist_gradient_boosting,1.5,2016,6,400869022,South Carolina,Georgia,teamrankings,41.5,42.0,0.5,6.397972482787479,over,win,<=42,5-10,70-85,False,False,False,SEC,SEC,True
hist_gradient_boosting,1.5,2016,7,400869461,Louisville,Duke,teamrankings,69.5,38.0,-31.5,5.79333417442027,over,loss,63+,0-5,50-70,False,False,False,ACC,ACC,True
hist_gradient_boosting,1.5,2016,7,400869538,Tulane,Memphis,teamrankings,52.5,38.0,-14.5,8.319162478925918,over,loss,49-56,5-10,70-85,False,False,False,American Athletic,American Athletic,True
hist_gradient_boosting,1.5,2016,7,400869221,Fresno State,San Diego State,teamrankings,51.0,20.0,-31.0,5.730164690690901,over,loss,49-56,0-5,70-85,False,False,False,Mountain West,Mountain West,True
hist_gradient_boosting,1.5,2016,7,400868928,BYU,Mississippi State,teamrankings,55.5,49.0,-6.5,2.662909339777668,over,loss,49-56,10-15,70-85,False,False,False,FBS Independents,SEC,True
hist_gradient_boosting,1.5,2016,7,400869608,Oklahoma,Kansas State,teamrankings,56.5,55.0,-1.5,4.251790714173551,over,loss,56-63,20+,70-85,False,False,False,Big 12,Big 12,True
hist_gradient_boosting,1.5,2016,7,400869627,Texas Tech,West Virginia,teamrankings,82.0,65.0,-17.0,3.822542642224591,over,loss,63+,10-15,70-85,False,False,False,Big 12,Big 12,True
hist_gradient_boosting,1.5,2016,7,400869637,Rutgers,Illinois,teamrankings,52.0,31.0,-21.0,-2.2683013295268206,under,win,49-56,5-10,50-70,False,False,False,Big Ten,Big Ten,True
hist_gradient_boosting,1.5,2016,7,400869671,Maryland,Minnesota,teamrankings,47.0,41.0,-6.0,-3.01418895726692,under,win,42-49,5-10,50-70,False,False,False,Big Ten,Big Ten,True
hist_gradient_boosting,1.5,2016,7,400869462,Clemson,NC State,teamrankings,60.0,41.0,-19.0,-4.653693149960715,under,win,56-63,0-5,70-85,False,False,False,ACC,ACC,True
hist_gradient_boosting,1.5,2016,7,400869465,Virginia,Pittsburgh,teamrankings,60.5,76.0,15.5,-4.288856542653018,under,loss,56-63,5-10,50-70,False,False,False,ACC,ACC,True
hist_gradient_boosting,1.5,2016,7,400869464,Georgia Tech,Georgia Southern,teamrankings,48.0,59.0,11.0,-2.639188362446628,under,loss,42-49,0-5,70-85,False,False,False,ACC,Sun Belt,True
hist_gradient_boosting,1.5,2016,7,400869308,Ohio,Eastern Michigan,teamrankings,54.0,47.0,-7.0,3.263916603826002,over,loss,49-56,5-10,70-85,False,False,False,Mid-American,Mid-American,True
hist_gradient_boosting,1.5,2016,7,400869384,Middle Tennessee,Western Kentucky,numberfire,75.0,87.0,12.0,5.862030540126429,over,win,63+,10-15,70-85,False,False,False,Conference USA,Conference USA,True
hist_gradient_boosting,1.5,2016,7,400869309,Miami (OH),Kent State,teamrankings,43.5,32.0,-11.5,5.058797371371514,over,loss,42-49,10-15,70-85,False,False,False,Mid-American,Mid-American,True
hist_gradient_boosting,1.5,2016,7,400869136,Arizona,USC,teamrankings,65.0,62.0,-3.0,6.445429151347899,over,loss,63+,5-10,85+,False,False,False,Pac-12,Pac-12,True
hist_gradient_boosting,1.5,2016,7,400869827,Troy,Georgia State,teamrankings,54.0,52.0,-2.0,3.6455449500267654,over,loss,49-56,10-15,70-85,False,False,False,Sun Belt,Sun Belt,True
hist_gradient_boosting,1.5,2016,7,400869028,Tennessee,Alabama,teamrankings,54.5,59.0,4.5,8.213927600990878,over,win,49-56,5-10,70-85,False,False,False,SEC,SEC,True
